second,rms_db,center_db,noncenter_db,barrage,drum,harsh,burden,center_adv,lufs,level_db,audible,dialogue_proxy,sub_coverage,dialogue_sub,rel_db,occupied,in_block,recovery_debt,omega,omega_resid
3468,-41.74324579696546,-36.82436182450645,-45.25851971787653,0.6292903813576775,-0.022088288072135857,3.808100237050045,0.3531582329621936,8.434157893370084,-33.04558263735838,-33.04558263735838,True,True,1.0,True,1.5084416553005795,False,False,61.23260126661845,1,0
3469,-44.74892308848812,-44.184845868121066,-47.478985316783316,0.480232182130516,0.0663934145944612,1.0798375321734974,0.33995698509895933,3.29413944866225,-37.073044578363216,-37.073044578363216,True,False,0.9650000000001455,True,-2.519020285704258,False,False,61.23260126661845,1,1
3470,-42.0810976107812,-33.88306424537173,-49.64280584020548,0.6888161673325182,0.1930261797137895,16.094604622064114,0.3702925168950679,15.759741594833756,-32.07110765165096,-32.07110765165096,True,True,0.4699999999997999,False,2.4829166410079964,False,False,61.23260126661845,2,2
3471,-40.59068494061351,-54.50070609139,-48.21234943639324,0.6018969005473672,0.5511459594816339,2.2732386569974947,0.38539574776323343,-6.288356654996761,-30.005189411362146,-30.005189411362146,True,False,0.0,False,4.548834881296813,False,False,61.23260126661845,2,1
3472,-36.24102280144115,-45.707118521181215,-41.64175131364778,0.8916385118296756,0.670000210171442,2.2320371420528664,0.436059852922268,-4.065367207533434,-26.028565427097988,-26.028565427097988,True,False,0.0,False,8.52545886556097,False,False,61.23260126661845,2,1
3473,-33.74681197335383,-44.61274474242845,-37.89418272370841,0.8935131292041006,0.7498709377923076,0.5282248437550795,0.43335901783867176,-6.718562018720036,-24.529951970015375,-24.529951970015375,True,False,0.0,False,10.024072322643583,True,False,61.256673589262036,2,2
3474,-34.04642558156637,-50.294979278891034,-38.73833037874084,0.9137576961422333,0.69636093194995,1.8579910642873407,0.4274430787012305,-11.556648900150194,-23.47258035402152,-23.47258035402152,True,False,0.0,False,11.081443938637438,True,False,62.33811752789947,3,2
3475,-33.580484634075226,-56.72263444469449,-37.3410490705968,0.9585061049772977,0.7504196379090821,1.082177326710766,0.4240110392152531,-19.38158537409769,-23.908157348095642,-23.908157348095642,True,False,0.0,False,10.645866944563316,True,False,62.98398447246279,2,2
3476,-34.00183902935677,-31.539975518321967,-38.169978103330074,0.9224835449493347,0.6384310636267679,1.3224618414232985,0.42378270261120726,6.630002585008107,-24.052381089580205,-24.052381089580205,True,True,0.0,False,10.501643203078753,True,False,63.48562767554154,1,1
3477,-35.909422165585084,-33.55398326282507,-40.88483756596937,0.9551828360138122,0.4825824698368318,1.0163119833794425,0.4095779291390605,7.330854303144299,-24.868533708563,-24.868533708563,True,False,0.0,False,9.685490584095959,False,False,63.48562767554154,0,0
3478,-38.00952603494725,-38.16505445771946,-41.71948459388769,0.7955353385601199,0.33548431330591993,0.3037515191819879,0.3745062630405818,3.5544301361682358,-27.384137843011125,-27.384137843011125,True,False,0.0,False,7.169886449647834,False,False,63.48562767554154,0,0
3479,-39.51711056743923,-36.208358722794195,-42.796004466479886,0.794815728309458,0.1139196908271355,4.0400961106224935,0.40472099213624046,6.587645743685691,-29.71313934441751,-29.71313934441751,True,True,0.9200000000000728,True,4.840884948241449,False,False,63.48562767554154,1,0
3480,-39.150665458678326,-45.78814271770527,-41.36626263014079,0.6837520103102734,0.15372969154119598,3.864673356091412,0.36303362176115606,-4.421880087564482,-30.26893587122684,-30.26893587122684,True,False,0.7809999999999491,True,4.285088421432118,False,False,63.48562767554154,1,0
3481,-43.5435173263976,-57.437008468885665,-45.637005422428906,0.6244597978834071,0.23924143368153747,0.2663905266290777,0.33312235250885347,-11.800003046456759,-33.224446545124934,-33.224446545124934,True,False,0.0,False,1.3295777475340245,False,False,63.48562767554154,0,0
3482,-46.003015369432774,-41.73749206105451,-49.07308968926636,0.8625313473791233,0.22125576358012009,12.238028305165708,0.3956663235979235,7.3355976282118505,-35.98870417281728,-35.98870417281728,True,True,0.7840000000001055,True,-1.4346798801583205,False,False,0.0,1,1
3483,-46.41824361594216,-42.98085310465946,-49.28582525125158,0.5602556672974535,0.31977034218634964,3.43986875356871,0.38903639751496294,6.304972146592121,-36.26839964831119,-36.26839964831119,True,True,0.9670000000000982,True,-1.7143753556522299,False,False,0.0,1,0
3484,-50.68496779864101,-42.868061582572956,-55.776086001120476,0.6323515328545294,0.04124940780358794,9.29990372736723,0.3248318164965929,12.90802441854752,-39.31398632983352,-39.31398632983352,True,True,1.0,True,-4.75996203717456,False,False,0.0,1,1
3485,-57.05908220703145,-47.86972269342997,-64.06725306496055,0.5579766181527188,0.09633026590523748,11.074156113743404,0.22186141051649716,16.197530371530583,-44.27478680575912,-44.27478680575912,True,True,0.5529999999998836,True,-9.720762513100162,False,False,0.0,1,1
3486,-56.05129729748975,-45.788226202302766,-68.29353739381764,0.5225826115669385,0.1849760774135183,17.780330321744408,0.22181990066704546,22.505311191514878,-49.25240934573388,-49.25240934573388,True,True,0.5140000000001237,True,-14.698385053074922,False,False,0.0,1,1
3487,-50.31631918393679,-39.73987051832418,-67.8133661423393,0.3589884591327989,0.22349919331068854,18.44616664756172,0.2614644734458033,28.073495624015123,-37.738075018691,-37.738075018691,True,True,1.0,True,-3.1840507260320408,False,False,0.0,1,1
3488,-49.91365097182233,-39.39990136015521,-65.2603821737314,0.2604515698642321,0.2540322978279616,13.191739565812608,0.24990019479010941,25.86048081357619,-39.80434852152966,-39.80434852152966,True,True,1.0,True,-5.250324228870703,False,False,0.0,1,1
3489,-59.766323104960335,-50.59371280511077,-66.0528687650734,0.16004571162799494,0.1394949757704839,16.103221772340344,0.19248338383807678,15.45915595996263,-44.368190885801724,-44.368190885801724,True,True,1.0,True,-9.814166593142765,False,False,0.0,1,1
3490,-52.5663539843121,-42.41494494650743,-63.866434675512444,0.14781803113720665,-0.04339975795990118,3.288958096890177,0.17397111260439377,21.45148972900501,-43.01600414640403,-43.01600414640403,True,True,0.9670000000000982,True,-8.46197985374507,False,False,0.0,1,0
3491,-66.0967984092292,-64.89183554497592,-68.03983760818414,0.09977223537826836,0.1756889483690812,0.605312838960369,0.15896248307123312,3.1480020632082244,-48.80692550550244,-48.80692550550244,True,False,0.9670000000000982,True,-14.252901212843483,False,False,0.0,0,0
3492,-52.24928847821445,-41.692977565891276,-69.86182369263008,0.02614171909244751,0.045305253551995855,14.81831251037442,0.21132446902233668,28.168846126738806,-40.52338002063992,-40.52338002063992,True,True,1.0,True,-5.969355727980961,False,False,0.0,1,1
3493,-55.66171880118013,-45.21050901321533,-69.95527853233757,-0.18549304470985123,-0.1966312523142269,4.95650125908922,0.15401934154598065,24.744769519122244,-45.44600728794264,-45.44600728794264,True,True,0.9279999999998836,True,-10.891982995283684,False,False,0.0,1,0
3494,-68.76263767244981,-73.30572625938052,-70.20773792719046,0.11107856859384768,-0.11924629236387971,0.0,0.09644809309088308,-3.097988332190056,-58.14599037199483,-58.14599037199483,True,False,0.0,False,-23.59196607933587,False,False,0.0,0,0
3495,-68.76636678093652,-71.04176166899605,-70.20542563552948,0.32006654036084764,0.1687493081200087,0.0,0.13715098708257434,-0.8363360334665657,-58.278647617382624,-58.278647617382624,True,False,0.0,False,-23.724623324723666,False,False,0.0,0,0
3496,-51.05515471580813,-40.47124280351359,-70.04391834966891,0.655555020884161,0.6659293033935068,3.2505823756726677,0.3179990385181918,29.572675546155324,-42.46846262793249,-42.46846262793249,True,True,0.73700000000008,True,-7.91443833527353,False,False,0.0,1,0
3497,-44.37867918622378,-33.74159701578387,-68.13406219315951,1.137072290165405,1.1400295689356037,21.34937164058972,0.5343791620006824,34.39246517737564,-34.93479992608218,-34.93479992608218,True,False,0.9670000000000982,True,-0.3807756334232195,False,False,0.0,1,1
3498,-44.34939282238439,-33.70376059233834,-69.71562290961965,1.6842279563370604,1.46827198322124,19.316681255301702,0.6008543697476301,36.01186231728131,-31.362962230318555,-31.362962230318555,True,False,1.0,True,3.1910620623404036,False,False,0.0,2,2
3499,-49.67774151252969,-39.0857228280778,-69.46475515212471,1.5159072789343164,1.2257631390993073,18.78006001238978,0.5074591520827628,30.37903232404691,-38.92203341410255,-38.92203341410255,True,False,1.0,True,-4.368009121443592,False,False,0.0,2,2
3500,-51.26607235589529,-40.82030859127865,-67.53629407598731,1.5487169901779139,1.4736641569042315,6.032024603499877,0.4588423087647942,26.71598548470866,-40.52961941953065,-40.52961941953065,True,False,0.9670000000000982,True,-5.9755951268716885,False,False,0.0,2,1
3501,-46.98457647631691,-36.33944059925091,-69.73281430768913,1.7341667334387159,2.0571290837331144,16.064122039712394,0.5156981598779542,33.39337370843821,-37.776030560165225,-37.776030560165225,True,False,0.9659999999998945,True,-3.2220062675062664,False,False,0.0,3,3
3502,-43.064255435807944,-32.40831511283402,-69.32152948821441,1.6940863594587259,2.1517734775578523,15.78439239990924,0.56274703915089,36.91321437538039,-31.33852883341952,-31.33852883341952,True,False,1.0,True,3.2154954592394382,False,False,0.0,3,3
3503,-46.5174101279159,-35.892604976795546,-69.3547057865664,1.5026516270854857,1.8757895225803003,2.2428084495570277,0.4958706409577917,33.46210080977085,-35.942187296550124,-35.942187296550124,True,False,1.0,True,-1.3881630038911652,False,False,0.0,3,2
3504,-53.29090531684366,-42.809986146849646,-68.50161411232585,1.872708531602978,1.6724286989290265,13.830136642955344,0.44933977541453496,25.691627965476208,-40.25931179055111,-40.25931179055111,True,False,0.9670000000000982,True,-5.705287497892151,False,False,0.0,3,3
3505,-51.966370469342294,-41.398648993915984,-69.63708597465343,1.852279624511467,1.5538050880125531,8.686075982959377,0.4517356952980172,28.238436980737447,-44.787294302521794,-44.787294302521794,True,False,0.9670000000000982,True,-10.233270009862835,False,False,0.0,3,3
3506,-44.34463701638699,-33.68736694763853,-68.34715242516896,1.8873791519636105,1.4739343773178775,19.56143518097832,0.5648678312257344,34.65978547753043,-33.12006434979366,-33.12006434979366,True,False,1.0,True,1.4339599428653003,False,False,0.0,2,2
3507,-48.31292339336636,-37.68579438605177,-69.43977819815031,1.886797490153475,2.0728116609232488,14.268431974126742,0.5209093364382505,31.75398381209854,-36.98368375942885,-36.98368375942885,True,False,1.0,True,-2.429659466769891,False,False,0.0,3,3
3508,-49.432572628976104,-38.834852132062466,-69.13996189579187,1.9504172155526143,1.9347169691654613,23.234942608837983,0.47482146306001505,30.305109763729405,-39.54750472246986,-39.54750472246986,True,False,0.9670000000000982,True,-4.9934804298109015,False,False,0.0,3,3
3509,-48.48570965946617,-37.87442771429611,-69.02539551360435,1.756295829125517,1.7418368517637488,18.82869238996421,0.48005425657301914,31.15096779930824,-36.67869403284924,-36.67869403284924,True,False,1.0,True,-2.124669740190285,False,False,0.0,3,3
3510,-48.144548307472974,-37.51219085195349,-69.21192956831004,1.7524725997728232,1.90931955073235,11.67594402926753,0.47820214670737926,31.69973871635655,-39.083780314552655,-39.083780314552655,True,False,1.0,True,-4.5297560218936965,False,False,0.0,3,3
3511,-49.90697123894881,-39.322052664449714,-69.15736002299558,1.9559225821069046,1.7204354973767688,16.379406089953555,0.4870649801556155,29.83530735854586,-37.311231920281664,-37.311231920281664,True,False,0.9659999999998945,True,-2.757207627622705,False,False,0.0,3,3
3512,-48.395277212350834,-37.78722730014584,-69.65480993788964,1.6805999232677324,1.463409023650182,10.25378406947583,0.49628054456179793,31.8675826377438,-37.81895024863222,-37.81895024863222,True,False,1.0,True,-3.2649259559732613,False,False,0.0,2,2
3513,-49.27146971621694,-38.67101134979428,-69.89509915386131,1.5219545119513642,1.2831175092020428,16.79314158330833,0.4722560618753142,31.224087804067032,-38.388234087821104,-38.388234087821104,True,False,0.9670000000000982,True,-3.8342097951621454,False,False,0.0,2,2
3514,-51.614415802140385,-41.089748613524904,-68.22944796635491,1.4155547154789754,0.8321445437898303,12.273469710086632,0.40870927449034616,27.139699352830007,-41.15274655581075,-41.15274655581075,True,False,1.0,True,-6.598722263151792,False,False,0.0,1,1
3515,-58.46409410789818,-48.145946994845296,-69.79995326942222,1.2081995968796646,0.713991848384705,9.030001115514317,0.32207247461371186,21.654006274576922,-43.70986679095539,-43.70986679095539,True,False,0.9670000000000982,True,-9.15584249829643,False,False,0.0,1,1
3516,-52.03004252830045,-41.41848990762254,-69.51940796255163,0.6828099999603159,0.33227786834461026,9.588692291434402,0.3223271194735742,28.100918054929082,-42.43797959265973,-42.43797959265973,True,True,1.0,True,-7.883955300000771,False,False,0.0,1,1
3517,-51.55415337917926,-40.95576936346703,-70.8916390698755,0.3911898373554726,-0.025015440700637846,18.971648777847665,0.28235771144213834,29.935869706408468,-39.444668185059214,-39.444668185059214,True,True,1.0,True,-4.890643892400256,False,False,0.0,1,1
3518,-61.292578423165494,-51.86424465870338,-69.16811163076075,0.09880896201491243,-0.20721067333908189,1.2296005192581083,0.12965466304065457,17.30386697205737,-49.46436517831202,-49.46436517831202,True,True,0.7530000000001564,True,-14.910340885653063,False,False,0.0,0,0
3519,-67.31921303293633,-73.85163187689079,-68.94628938616486,-0.22749385135336486,-0.5688295481087814,-0.0,0.03574843677065701,-4.905342490725928,-57.19696779746297,-57.19696779746297,True,False,0.0,False,-22.64294350480401,False,False,0.0,0,0
3520,-68.46345327302699,-71.89701948096572,-70.17560534841847,-0.5889993157024407,-0.697458980691285,-0.0,0.006380004323956604,-1.7214141325472525,-57.56789750239042,-57.56789750239042,True,False,0.0,False,-23.013873209731464,False,False,0.0,0,0
3521,-68.34179176057378,-70.89452540068105,-70.09397652363381,-0.5477233469485052,-0.5276723885970723,0.0,0.014148871383227134,-0.800548877047234,-57.67022102568451,-57.67022102568451,True,False,0.0,False,-23.116196733025554,False,False,0.0,0,0
3522,-68.71204849015085,-72.90117120433135,-70.5124006451957,-0.4926896232248199,-0.4167106817289769,0.0,0.041695720319927895,-2.3887705591356507,-57.92511164216586,-57.92511164216586,True,False,0.1430000000000291,False,-23.3710873495069,False,False,0.0,0,0
3523,-55.026628092427394,-44.56036236463382,-70.06930096415657,-0.2964097387947999,-0.4847484955460505,0.7216161891809897,0.08085598819112565,25.50893859952275,-45.034428844465985,-45.034428844465985,True,True,0.9909999999999854,True,-10.480404551807027,False,False,0.0,0,0
3524,-54.54796442262955,-62.53207095556388,-54.096770428806366,0.058564375408671966,-0.3582021305061657,0.0054563784070987,0.13557751752084318,-8.435300526757516,-47.52514345355115,-47.52514345355115,True,False,0.0,False,-12.971119160892194,False,False,0.0,0,0
3525,-43.90732910753804,-56.418480094555605,-43.16048442188942,0.3565032424296134,-0.02176814996225501,0.2865542836569276,0.28259945992253843,-13.257995672666183,-36.51926715224998,-36.51926715224998,True,False,0.0,False,-1.9652428595910223,False,False,0.0,0,0
3526,-41.91182840183845,-38.2431261576417,-42.198150829719296,0.8086070265595035,0.368334903934176,4.595282085402082,0.38771485779476716,3.955024672077599,-32.33350127310568,-32.33350127310568,True,False,0.9729999999999563,True,2.2205230195532764,False,False,0.0,1,0
3527,-42.424389393505095,-41.6322819201525,-42.15074167017363,0.8350010086432623,0.5505516952781985,0.8264998976457599,0.4038660974754019,0.5184597500211297,-33.55947842896303,-33.55947842896303,True,False,0.9670000000000982,True,0.9945458636959259,False,False,0.0,0,0
